醫事機構代碼,醫事機構名稱,醫事機構地址,address_clean,latitude,longitude,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2331280018,新北市萬里區衛生所,新北市萬里區瑪鍊路１５７號１－３樓及地下１樓,新北市萬里區瑪鍊路157號1-3樓及地下1樓,25.1783898,121.6897342,(02)24921117,4586,394,2020/09/15 21:44:46
2331290014,新北市烏來區衛生所,新北市烏來區新烏路５段１０９號,新北市烏來區新烏路5段109號,24.8719874,121.5478135,(02)26617200,3064,977,2020/09/15 21:44:46
2332030012,桃園市大溪區衛生所,桃園市大溪區仁愛路１號,桃園市大溪區仁愛路1號,24.8844771,121.2854738,(03)3882401,2788,1826,2020/09/15 21:44:46
2332040018,桃園市楊梅區衛生所,桃園市楊梅區校前路４０９號,桃園市楊梅區校前路409號,24.8969598,121.1497885,(03)4750151,1802,580,2020/09/15 21:44:46
2332060010,桃園市大園區衛生所,桃園市大園區田心里中正西路１９號,桃園市大園區田心里中正西路19號,25.0634033,121.1954442,(03)3862024,4701,1740,2020/09/15 21:44:46
2332080012,桃園市八德區衛生所,桃園市八德區大華里介壽路二段３６１巷２８號,桃園市八德區大華里介壽路二段361巷28號,24.9474988,121.2986544,(03)3662781,3676,2076,2020/09/15 21:44:46
2332090018,桃園市龍潭區衛生所,桃園市龍潭區中正路２１０號１至２樓,桃園市龍潭區中正路210號1至2樓,24.8644027,121.2168913,(03)4792033,2797,292,2020/09/15 21:44:46
2332100019,桃園市平鎮區衛生所,桃園市平鎮區新富里１鄰振興路１號,桃園市平鎮區新富里1鄰振興路1號,24.9459095,121.2179189,(03)4576624,1107,1690,2020/09/15 21:44:46
2332110015,桃園市新屋區衛生所,桃園市新屋區新屋里中山路２３９號,桃園市新屋區新屋里中山路239號,24.972535,121.106582,(03)4772018,4402,768,2020/09/15 21:44:46
2332120011,桃園市觀音區衛生所,桃園市觀音區觀新路５８號,桃園市觀音區觀新路58號,25.0276679,121.083371,(03)4732031,4281,1263,2020/09/15 21:44:46
2332130017,桃園市復興區衛生所,桃園市復興區澤仁里中正路２５號,桃園市復興區澤仁里中正路25號,24.8151014,121.3509985,(03)3822325,1121,1625,2020/09/15 21:44:46
2333010014,新竹縣關西鎮衛生所,新竹縣關西鎮中山路２０７號,新竹縣關西鎮中山路207號,24.7917656,121.1726305,(03)5872454,846,2360,2020/09/15 21:44:46
2333020010,新竹縣新埔鎮衛生所,新竹縣新埔鎮新民里中正路７５８號,新竹縣新埔鎮新民里中正路758號,24.8279487,121.0716669,(03)5882017,189,1360,2020/09/15 21:44:46
2333030016,新竹縣竹東鎮衛生所,新竹縣竹東鎮中正路２２１號,新竹縣竹東鎮中正路221號,24.736027,121.0928981,(03)5943566,1800,1297,2020/09/15 21:44:46
2333050018,新竹縣竹北市衛生所,新竹縣竹北市光明二街８９號,新竹縣竹北市光明二街89號,24.8321451,121.0067794,(03)5533381,4054,808,2020/09/15 21:44:46
2333060014,新竹縣湖口鄉衛生所,新竹縣湖口鄉中勢村中興街３６號,新竹縣湖口鄉中勢村中興街36號,24.9009438,121.0481527,(03)5992654,2529,860,2020/09/15 21:44:46
2333070010,新竹縣橫山鄉衛生所,新竹縣橫山鄉大肚村３鄰新興街１４１巷１０號,新竹縣橫山鄉大肚村3鄰新興街141巷10號,24.7180015,121.1399892,(03)5932004,1161,2210,2020/09/15 21:44:46
2333080016,新竹縣新豐鄉衛生所,新竹縣新豐鄉重興村萃豐路２１號,新竹縣新豐鄉重興村萃豐路21號,24.8999145,120.9881191,(03)5591150,915,1849,2020/09/15 21:44:46
2333090012,新竹縣芎林鄉衛生所,新竹縣芎林鄉文山路５３２號,新竹縣芎林鄉文山路532號,24.7774237,121.0777504,(03)5924787,4482,1100,2020/09/15 21:44:46
2333100013,新竹縣寶山鄉衛生所,新竹縣寶山鄉雙溪村７鄰雙園路二段２７３號,新竹縣寶山鄉雙溪村7鄰雙園路二段273號,24.7667858,120.9948465,(03)5292106,1525,1343,2020/09/15 21:44:46
2333110019,新竹縣北埔鄉衛生所,新竹縣北埔鄉北埔街９０號,新竹縣北埔鄉北埔街90號,24.700396,121.055265,(03)5801677,4367,1131,2020/09/15 21:44:46
2333120015,新竹縣峨眉鄉衛生所,新竹縣峨眉鄉峨眉村峨眉街２鄰５號,新竹縣峨眉鄉峨眉村峨眉街2鄰5號,24.6876566,121.0222651,(03)5800314,3615,1753,2020/09/15 21:44:46
2333130011,新竹縣尖石鄉衛生所,新竹縣尖石鄉嘉樂村２鄰６１號,新竹縣尖石鄉嘉樂村2鄰61號,24.7057362,121.2023634,(03)5842356,3051,1110,2020/09/15 21:44:46
2333140017,新竹縣五峰鄉衛生所,新竹縣五峰鄉大隘村六鄰９９號,新竹縣五峰鄉大隘村六鄰99號,24.6316696,121.1193125,(03)5851005,2047,1434,2020/09/15 21:44:46
2334010018,宜蘭縣宜蘭市衛生所,宜蘭縣宜蘭市健康路二段２－２號１樓,宜蘭縣宜蘭市健康路二段2-2號1樓,24.745852,121.7522429,(03)9322362,10558,2315,2020/09/15 21:44:46
2334020014,宜蘭縣羅東鎮衛生所,宜蘭縣羅東鎮民生路７９號,宜蘭縣羅東鎮民生路79號,24.677534,121.766968,(03)9542321,8778,1979,2020/09/15 21:44:46
2334030010,宜蘭縣蘇澳鎮衛生所,宜蘭縣蘇澳鎮志成路６０號,宜蘭縣蘇澳鎮志成路60號,24.5931067,121.8423498,(03)9962185,18933,766,2020/09/15 21:44:46
2334040016,宜蘭縣頭城鎮衛生所,宜蘭縣頭城鎮吉祥路１５號,宜蘭縣頭城鎮吉祥路15號,24.8567259,121.820481,(03)9771034,10222,2100,2020/09/15 21:44:46
2334050012,宜蘭縣礁溪鄉衛生所,宜蘭縣礁溪鄉礁溪路４段１２６號,宜蘭縣礁溪鄉礁溪路4段126號,24.8208079,121.7696043,(03)9882908,10112,763,2020/09/15 21:44:46
2334060018,宜蘭縣壯圍鄉衛生所,宜蘭縣壯圍鄉中央路２段２９０號,宜蘭縣壯圍鄉中央路2段290號,24.7470121,121.78656,(03)9385503,9875,824,2020/09/15 21:44:46
2334070014,宜蘭縣員山鄉衛生所,宜蘭縣員山鄉復興路２號,宜蘭縣員山鄉復興路2號,24.7442418,121.7243926,(03)9221575,15417,613,2020/09/15 21:44:46
2334090016,宜蘭縣五結鄉衛生所,宜蘭縣五結鄉五結路２段３３７號,宜蘭縣五結鄉五結路2段337號,24.6849399,121.7989064,(03)9501564,11884,669,2020/09/15 21:44:46
2334100017,宜蘭縣三星鄉衛生所,宜蘭縣三星鄉三星路５段７０號,宜蘭縣三星鄉三星路5段70號,24.6661321,121.651575,(03)9892227,8879,2010,2020/09/15 21:44:46
2334110013,宜蘭縣大同鄉衛生所,宜蘭縣大同鄉崙埤村朝陽４０號,宜蘭縣大同鄉崙埤村朝陽40號,24.6779782,121.6088982,(03)9801175,11493,1466,2020/09/15 21:44:46
2334120019,宜蘭縣南澳鄉衛生所,宜蘭縣南澳鄉蘇花路２段３７５號,宜蘭縣南澳鄉蘇花路2段375號,24.4657662,121.8034729,(03)9981019,13329,357,2020/09/15 21:44:46
2335010012,苗栗縣苗栗市衛生所,苗栗縣苗栗市建民街２８號,苗栗縣苗栗市建民街28號,24.5659206,120.8249443,(037)277129,3209,1520,2020/09/15 21:44:46
2335020018,苗栗縣苑裡鎮衛生所,苗栗縣苑裡鎮客庄里公民街１６號,苗栗縣苑裡鎮客庄里公民街16號,24.4395999,120.6527551,(037)869595,3321,810,2020/09/15 21:44:46
2335030014,苗栗縣通霄鎮衛生所,苗栗縣通霄鎮通東里中正路９－６號,苗栗縣通霄鎮通東里中正路9-6號,24.490392,120.68334,(037)752048,4770,1010,2020/09/15 21:44:46
2335040010,苗栗縣竹南鎮衛生所,苗栗縣竹南鎮大營路２０９號,苗栗縣竹南鎮大營路209號,24.687746,120.872444,(037)470152,9071,2000,2020/09/15 21:44:46
2335050016,苗栗縣頭份市衛生所,苗栗縣頭份市顯會路７２號,苗栗縣頭份市顯會路72號,24.6904446,120.9156672,(037)663049,3148,1718,2020/09/15 21:44:46
2335060012,苗栗縣後龍鎮衛生所,苗栗縣後龍鎮大庄里21鄰光華路３７１號,苗栗縣後龍鎮大庄里21鄰光華路371號,24.6116932,120.789628,(037)722008,6974,1990,2020/09/15 21:44:46
2335070018,苗栗縣卓蘭鎮衛生所,苗栗縣卓蘭鎮老庄里中正路１４２號,苗栗縣卓蘭鎮老庄里中正路142號,24.312573,120.831399,(04)25892027,2340,2050,2020/09/15 21:44:46
2335080014,苗栗縣大湖鄉衛生所,苗栗縣大湖鄉明湖村中原路８７號,苗栗縣大湖鄉明湖村中原路87號,24.424666,120.866164,(037)991034,5438,1435,2020/09/15 21:44:46
2335090010,苗栗縣公館鄉衛生所,苗栗縣公館鄉館中村大同路７５號,苗栗縣公館鄉館中村大同路75號,24.5000142,120.8276465,(037)224732,861,1100,2020/09/15 21:44:46
2335100011,苗栗縣銅鑼鄉衛生所,苗栗縣銅鑼鄉銅鑼村新興路８１號,苗栗縣銅鑼鄉銅鑼村新興路81號,24.4847951,120.7932144,(037)981006,5085,1080,2020/09/15 21:44:46
2335110017,苗栗縣南庄鄉衛生所,苗栗縣南庄鄉東村大同路１７號,苗栗縣南庄鄉東村大同路17號,24.5973587,121.0000125,(037)822024,2974,680,2020/09/15 21:44:46
2335120013,苗栗縣頭屋鄉衛生所,苗栗縣頭屋鄉頭屋村中山街５６巷５４號,苗栗縣頭屋鄉頭屋村中山街56巷54號,24.5763846,120.8499832,(037)253534,1583,1190,2020/09/15 21:44:46
2335130019,苗栗縣三義鄉衛生所,苗栗縣三義鄉復興路45號,苗栗縣三義鄉復興路45號,24.4131429,120.7706965,(037)872014,5199,1330,2020/09/15 21:44:46
2335140015,苗栗縣西湖鄉衛生所,苗栗縣西湖鄉龍洞村１鄰１６號,苗栗縣西湖鄉龍洞村1鄰16號,24.556441,120.7585914,(037)921211,5010,475,2020/09/15 21:44:46
2335150011,苗栗縣造橋鄉衛生所,苗栗縣造橋鄉造橋村１４鄰８－２號,苗栗縣造橋鄉造橋村14鄰8-2號,24.6366871,120.8642954,(037)542755,3069,1140,2020/09/15 21:44:46
2335160017,苗栗縣三灣鄉衛生所,苗栗縣三灣鄉三灣村親民路１７號,苗栗縣三灣鄉三灣村親民路17號,24.6528473,120.9566614,(037)831140,1269,2075,2020/09/15 21:44:46
2335170013,苗栗縣獅潭鄉衛生所,苗栗縣獅潭鄉新店村１３０之６號,苗栗縣獅潭鄉新店村130之6號,24.5279009,120.9359987,(037)931309,3591,1620,2020/09/15 21:44:46
2335180019,苗栗縣泰安鄉衛生所,苗栗縣泰安鄉清安村２鄰７２號,苗栗縣泰安鄉清安村2鄰72號,24.4472166,120.9084643,(037)941054,4713,306,2020/09/15 21:44:46
2336010016,臺中市豐原區衛生所,臺中市豐原區西勢里中興路１３６號,臺中市豐原區西勢里中興路136號,24.2482475,120.7140643,(04)25261170,3494,1042,2020/09/15 21:44:46
2336020012,臺中市東勢區衛生所,臺中市東勢區中寧里豐勢路４９０號,臺中市東勢區中寧里豐勢路490號,24.257581,120.828362,(04)25873872,7477,1570,2020/09/15 21:44:46
2336030018,臺中市大甲區衛生所,臺中市大甲區德興路８１號,臺中市大甲區德興路81號,24.3504184,120.6244581,(04)26872153,5058,600,2020/09/15 21:44:46
2336040014,臺中市清水區衛生所,臺中市清水區中山路９２號,臺中市清水區中山路92號,24.2665359,120.5746381,(04)26222639,722,1510,2020/09/15 21:44:46
2336050010,臺中市沙鹿區衛生所,臺中市沙鹿區洛泉里文昌路２０號,臺中市沙鹿區洛泉里文昌路20號,24.2417747,120.5497892,(04)26625040,1325,1403,2020/09/15 21:44:46
2336060016,臺中市梧棲區衛生所,臺中市梧棲區雲集街７０巷３號,臺中市梧棲區雲集街70巷3號,24.2548541,120.5320438,(04)26562809,3807,1620,2020/09/15 21:44:46
2336070012,臺中市后里區衛生所,臺中市后里區墩西里公安路８６號,台中市后里區墩西里公安路86號,24.3051566,120.7103686,(04)25562048,504,510,2020/09/15 21:44:46
2336080018,臺中市神岡區衛生所,臺中市神岡區神岡里神岡路２號,臺中市神岡區神岡里神岡路2號,24.258184,120.6628674,(04)25622792,2105,1774,2020/09/15 21:44:46
2336090014,臺中市潭子區衛生所,臺中市潭子區中山路２段２４１巷５號,臺中市潭子區中山路2段241巷5號,24.2098748,120.7042434,(04)25324643,2432,1880,2020/09/15 21:44:46
2336100015,臺中市大雅區衛生所,臺中市大雅區中清東路２３２號,臺中市大雅區中清東路232號,24.2249805,120.6469397,(04)25661091,4383,1450,2020/09/15 21:44:46
2336110011,臺中市新社區衛生所,臺中市新社區新社里興社街４段１號,臺中市新社區新社里興社街4段1號,24.2405893,120.8091712,(04)25811704,4419,1281,2020/09/15 21:44:46
2336120017,臺中市石岡區衛生所,臺中市石岡區石岡街６號,臺中市石岡區石岡街6號,24.2760526,120.7775333,(04)25721887,585,1399,2020/09/15 21:44:46
2336130013,臺中市外埔區衛生所,臺中市外埔區甲后路三段１０６２號,臺中市外埔區甲后路三段1062號,24.333103,120.652148,(04)26833208,4515,1360,2020/09/15 21:44:46
2336140019,臺中市大安區衛生所,臺中市大安區中山南路３３３號,臺中市大安區中山南路333號,24.3461535,120.5863023,(04)26713681,4398,1562,2020/09/15 21:44:46
2336150015,臺中市烏日區衛生所,臺中市烏日區烏日里長樂街１３６號,臺中市烏日區烏日里長樂街136號,24.105098,120.624453,(04)23381027,0,1630,2020/09/15 21:44:46
2336160011,臺中市大肚區衛生所,臺中市大肚區頂街里榮華街１號,臺中市大肚區頂街里榮華街1號,24.1550798,120.5448208,(04)26996311,2337,985,2020/09/15 21:44:46
2336170017,臺中市龍井區衛生所,臺中市龍井區竹坑里沙田路４段２４３號,臺中市龍井區竹坑里沙田路4段243號,24.1916891,120.5457236,(04)26352228,5724,1587,2020/09/15 21:44:46
2336180013,台中市霧峰區衛生所,臺中市霧峰區本堂里民生路１－９號,台中市霧峰區本堂里民生路1-9號,24.0608065,120.7008044,(04)23393022,2372,2190,2020/09/15 21:44:46
2336190019,臺中市太平區衛生所,臺中市太平區中山路１段２１３之１號,臺中市太平區中山路1段213之1號,24.1421029,120.7312157,(04)23938083,1381,765,2020/09/15 21:44:46
2336200010,臺中市大里區衛生所,臺中市大里區大衛路８２號,臺中市大里區大衛路82號,24.0976302,120.6790812,(04)24061500,1484,1258,2020/09/15 21:44:46
2336210025,臺中市和平區衛生所,臺中市和平區南勢里東關路３段１３２號,臺中市和平區南勢里東關路3段132號,24.1741196,120.8886169,(04)25942781,1545,1380,2020/09/15 21:44:46
2336210034,臺中市和平區梨山衛生所,臺中市和平區梨山里中正路６８號,臺中市和平區梨山里中正路68號,24.2538055,121.2538374,(04)25989540,3845,1168,2020/09/15 21:44:46
2337010010,彰化縣彰化市南西北區衛生所,彰化縣彰化市華北里旭光路１６６號,彰化縣彰化市華北里旭光路166號,24.072956,120.546256,(04)7282141,816,2089,2020/09/15 21:44:46
2337010029,彰化縣彰化市東區衛生所,彰化縣彰化市香山里彰南路２段３４６巷３１弄２６號,彰化縣彰化市香山里彰南路2段346巷31弄26號,24.08088,120.585936,(04)7381647,531,1680,2020/09/15 21:44:46
2337020016,彰化縣鹿港鎮衛生所,彰化縣鹿港鎮順興里復興路４２３號,彰化縣鹿港鎮順興里復興路423號,24.0585089,120.435326,(04)7772309,718,1187,2020/09/15 21:44:46
2337030012,彰化縣和美鎮衛生所,彰化縣和美鎮和東里彰美路５段３１９號,彰化縣和美鎮和東里彰美路5段319號,24.1109152,120.4993096,(04)7552744,2801,1242,2020/09/15 21:44:46
2337040018,彰化縣北斗鎮衛生所,彰化縣北斗鎮光復里地政路４０６巷１７號,彰化縣北斗鎮光復里地政路406巷17號,23.8750138,120.5250197,(04)8882059,3537,1240,2020/09/15 21:44:46
2337050014,彰化縣員林市衛生所,彰化縣員林市仁美里博愛路２２９號,彰化縣員林市仁美里博愛路229號,23.9620585,120.5724538,(04)7060230,4509,2090,2020/09/15 21:44:46
2337060010,彰化縣溪湖鎮衛生所,彰化縣溪湖鎮湖東里青雅路３６號,彰化縣溪湖鎮湖東里青雅路36號,23.9657637,120.4832787,(04)8815112,2000,2520,2020/09/15 21:44:46
2337070016,彰化縣田中鎮衛生所,彰化縣田中鎮西路里斗中路一段２２２號,彰化縣田中鎮西路里斗中路一段222號,23.861562,120.5805314,(04)8742053,4561,1465,2020/09/15 21:44:46
2337080012,彰化縣二林鎮衛生所,彰化縣二林鎮豐田里斗苑路四段６８９號,彰化縣二林鎮豐田里斗苑路四段689號,23.8996046,120.3728373,(04)8960035,5492,929,2020/09/15 21:44:46
